RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,class
0.02169397057293858,0.03378088620739242,0.15140004076090685,0.028342718600815425,0.029271646562664566,0.016978228791802132,0.026771092596508627,0.0,0.0,5
0.02046464557380537,0.0514815719691995,0.09972457774670514,0.05336873608876947,0.005125385584902402,0.02150575646961604,0.0340937738067301,0.0,0.0,5
0.022597886013477585,0.06307427461601683,0.08295271694385017,0.030754864864714612,0.007061642361421094,0.008772084875764434,0.02503884542849924,0.0809700168785749,0.0,5
0.009002997787769472,0.03926560573921997,0.0806862492677887,0.04522774244810972,0.037472263498508344,0.0,0.025511276474319985,0.036629293349831504,0.0,5
0.008804136390851171,0.05135691925256707,0.0,0.0630173211443662,0.039522417732469374,0.0,0.026219923043051097,0.030845720715647583,0.017569187610325925,5
0.009183780875877276,0.04325449267145817,0.0,0.07537957074684952,0.04157257196643023,0.0011318819194534753,0.02842460125688121,0.01927857544727974,0.017569187610325925,5
0.01091929852171249,0.05011039208624263,0.0,0.05155962639084507,0.03656108383897017,0.0,0.02440893736740492,0.07663233740293697,0.015617055653623046,5
0.010268479404524081,0.047741990470226196,0.0,0.05095658982487027,0.0396363151899117,0.0,0.024330198859768132,0.07566840863057298,0.013664923696920166,5
0.007773672788636262,0.04250657637166353,0.0,0.07206286963398816,0.040775289764334394,0.0022637638389069507,0.02866081677979159,0.029399827557101604,0.009760659783514406,5
0.007972534185554965,0.039140953022587514,0.0,0.06784161367216457,0.03895293044525803,0.003961586718087166,0.03133792603944245,0.03903911528074147,0.0019521319567028807,5
0.011063924992198892,0.0494871285030804,0.0,0.06181124801241661,0.039522417732469374,0.0,0.0277159546881501,0.03180964948801157,0.0,5
0.00752057646528526,0.045498241570842195,0.0,0.07145983306801336,0.037472263498508344,0.0011318819194534753,0.028739555287428383,0.030845720715647583,0.0,5
0.008930684552526272,0.05335136271868617,0.0,0.06693705882320237,0.036902776211297006,0.0014148523993168446,0.026771092596508627,0.025544112467645652,0.0,5
0.0071047753626373574,0.05509650075154041,0.0,0.059097583465530026,0.0420281617961994,0.0,0.02291290572230591,0.030363756329465585,0.0,5
0.009726130140200679,0.015207631429158198,0.0,0.02713664546886583,0.06116293464650167,0.07640202956310961,0.02755847767287653,0.0,0.0,5
0.007213245215501959,0.05135691925256707,0.0,0.06422339427631579,0.04453390585992944,0.0,0.02330659826048987,0.026990005626191638,0.0,5
0.009816521684254379,0.05073365566940486,0.0,0.05125810810785767,0.03758616095595068,0.0,0.022440474676485175,0.08241591003712087,0.0,5
0.009075311023012674,0.0526034464188915,0.0,0.05970062003150482,0.03975021264735387,0.0,0.025826230504867154,0.03229161387419356,0.0,5
0.01115431653625259,0.0526034464188915,0.0,0.04552926073109712,0.036219391466643325,0.0,0.02503884542849924,0.07470447985820898,0.0,5
0.009581503669714678,0.05247879370225906,0.0,0.04763988871200891,0.03758616095595068,0.0,0.025511276474319985,0.06651108529311509,0.0,5
0.012944069108520109,0.04562289428747464,0.0,0.04613229729707191,0.03473872451989381,0.03989883766073501,0.008188804794226168,0.1388057432204141,0.0,5
0.009491112125660579,0.04537358885420973,0.0,0.07387197933191254,0.03462482706245148,0.0,0.03165288006998961,0.02602607685382765,0.0,5
0.009183780875877276,0.04250657637166353,0.0,0.0780932352937361,0.031891288083836934,0.0022637638389069507,0.029526940363796276,0.0510882249352913,0.0,5
0.010304636022145883,0.052229488268994186,0.0,0.05125810810785767,0.037016673668739335,0.0,0.02338533676812666,0.07663233740293697,0.0,5
0.01717439337024314,0.045248936137577286,0.0,0.052162662956819865,0.04111698213666123,0.0,0.02370029079867381,0.07904215933384692,0.0,5
0.009689973522579281,0.045498241570842195,0.0,0.04975051669292068,0.04328103382806442,0.0,0.02401524482922098,0.07566840863057298,0.0,5
0.01077467205122609,0.043628450821355524,0.0,0.05397177265474427,0.04043359739200755,0.0,0.025117583936136032,0.08048805249239291,0.0,5
